cue	response	strength
三国	诸葛亮	0.214285714285714
三峡	发电	0.0217391304347826
三峡	地理	0.0217391304347826
三峡	大坝	0.630434782608696
三峡	山	0.0217391304347826
三峡	峡谷	0.0217391304347826
三峡	景点	0.0217391304347826
三峡	水	0.0434782608695652
三峡	水库	0.0869565217391304
三峡	海岸	0.0217391304347826
三峡	长江	0.108695652173913
三文鱼	刺身	0.121951219512195
三文鱼	吃	0.0731707317073171
三文鱼	好吃	0.121951219512195
三文鱼	寿司	0.24390243902439
三文鱼	挪威	0.0487804878048781
三文鱼	日料	0.024390243902439
三文鱼	日本	0.0487804878048781
三文鱼	易碎	0.024390243902439
三文鱼	比目鱼	0.024390243902439
三文鱼	沙拉	0.024390243902439
三文鱼	油腻	0.024390243902439
三文鱼	海鲜	0.024390243902439
三文鱼	生	0.024390243902439
三文鱼	生的	0.0731707317073171
三文鱼	罐头	0.024390243902439
三文鱼	芥末	0.024390243902439
三文鱼	食物	0.024390243902439
三文鱼	鲑鱼	0.024390243902439
三明治	不好吃	0.025
三明治	伯爵	0.025
三明治	吃	0.025
三明治	外国	0.025
三明治	奶茶	0.025
三明治	好吃	0.1
三明治	早餐	0.05
三明治	汉堡	0.075
三明治	火腿	0.1
三明治	生菜	0.025
三明治	盘子	0.025
三明治	肉	0.025
三明治	蔬菜	0.05
三明治	面包	0.2
三明治	食品	0.025
三明治	食物	0.05
三明治	饿	0.025
三明治	鳗鱼	0.025
三明治	鸡蛋	0.1
三月	五月	0.0303030303030303
三月	兔子	0.0303030303030303
三月	冷	0.0303030303030303
三月	季节	0.0303030303030303
三月	开学	0.0303030303030303
三月	开花	0.0303030303030303
三月	扬州	0.0303030303030303
三月	春	0.0303030303030303
三月	春天	0.303030303030303
三月	春风	0.0303030303030303
三月	月份	0.0303030303030303
三月	桃花	0.121212121212121
三月	樱花	0.0606060606060606
三月	清明	0.0303030303030303
三月	烟花	0.0303030303030303
三月	生日	0.0303030303030303
三月	花	0.0606060606060606
三月	雨	0.0303030303030303
三次	一次	0.0740740740740741
三次	两次	0.185185185185185
三次	二次元	0.037037037037037
三次	元	0.037037037037037
三次	啪啪啪	0.037037037037037
三次	多	0.037037037037037
三次	尝试	0.037037037037037
三次	强调	0.037037037037037
三次	机会	0.0740740740740741
三次	爱情	0.037037037037037
三次	犯错	0.037037037037037
三次	球	0.037037037037037
三次	界限	0.037037037037037
三次	精疲力尽	0.037037037037037
三次	药	0.037037037037037
三次	进行	0.037037037037037
三次	重复	0.0740740740740741
三次	错误	0.0740740740740741
三次	麻烦	0.037037037037037
三维	三体	0.0454545454545455
三维	三角	0.0227272727272727
三维	作业	0.0227272727272727
三维	动画	0.0681818181818182
三维	图像	0.0227272727272727
三维	地图	0.0227272727272727
三维	影像	0.0227272727272727
三维	思考	0.0227272727272727
三维	数学	0.0681818181818182
三维	球	0.0227272727272727
三维	空间	0.181818181818182
三维	立体	0.454545454545455
三维	视频	0.0227272727272727
三脚架	固定	0.0212765957446809
三脚架	工人	0.0212765957446809
三脚架	工地	0.0212765957446809
三脚架	平衡	0.0212765957446809
三脚架	手机	0.0212765957446809
三脚架	拍摄	0.0638297872340425
三脚架	拍照	0.0851063829787234
三脚架	摄像机	0.0638297872340425
三脚架	摄影	0.148936170212766
三脚架	火炉	0.0212765957446809
三脚架	照相	0.0638297872340425
三脚架	照相机	0.0638297872340425
三脚架	物理	0.0212765957446809
三脚架	相机	0.276595744680851
三脚架	视频	0.0212765957446809
三脚架	铁	0.0212765957446809
三脚架	高度	0.0212765957446809
三脚架	黑色	0.0212765957446809
三观	不合	0.0222222222222222
三观	不正	0.2
三观	不正常	0.0222222222222222
三观	世界观	0.111111111111111
三观	五官	0.0222222222222222
三观	人生	0.0222222222222222
三观	人生观	0.0444444444444444
三观	价值	0.0222222222222222
三观	价值观	0.0444444444444444
三观	合适	0.0222222222222222
三观	垃圾	0.0222222222222222
三观	好	0.0222222222222222
三观	思想	0.0222222222222222
三观	正	0.155555555555556
三观	正常	0.0444444444444444
三观	正确	0.0444444444444444
三观	爱情	0.0222222222222222
三观	相同	0.0222222222222222
三观	破碎	0.0222222222222222
三观	端正	0.0222222222222222
三观	观念	0.0222222222222222
三观	课本	0.0222222222222222
三观	谬论	0.0222222222222222
三角	三角形	0.176470588235294
三角	公式	0.0294117647058824
三角	关系	0.0294117647058824
三角	几何	0.147058823529412
三角	函数	0.0882352941176471
三角	固定	0.0294117647058824
三角	图形	0.0294117647058824
三角	坚固	0.0294117647058824
三角	定理	0.0588235294117647
三角	度数	0.0294117647058824
三角	形状	0.0294117647058824
三角	恋爱	0.0588235294117647
三角	数学	0.0588235294117647
三角	正方形	0.0588235294117647
三角	理论	0.0294117647058824
三角	稳定	0.0294117647058824
三角	稳定性	0.0294117647058824
三角	讨厌	0.0294117647058824
三角	铁	0.0294117647058824
三角形	三脚架	0.024390243902439
三角形	公式	0.024390243902439
三角形	几何	0.024390243902439
三角形	分类	0.024390243902439
三角形	图形	0.0487804878048781
三角形	圆形	0.0975609756097561
三角形	形状	0.024390243902439
三角形	数学	0.024390243902439
三角形	正方形	0.219512195121951
三角形	疼	0.024390243902439
三角形	矩形	0.0487804878048781
三角形	稳固	0.0487804878048781
三角形	稳定	0.146341463414634
三角形	稳定性	0.024390243902439
三角形	立	0.024390243902439
三角形	耳环	0.024390243902439
三角形	角	0.024390243902439
三角形	角度	0.024390243902439
三角形	长方形	0.0731707317073171
三角形	面积	0.024390243902439
三轮车	不安全	0.0357142857142857
三轮车	人	0.107142857142857
三轮车	人力	0.0714285714285714
三轮车	公路	0.0357142857142857
三轮车	司机	0.0714285714285714
三轮车	妈	0.0357142857142857
三轮车	工人	0.0357142857142857
三轮车	底层	0.0357142857142857
三轮车	早餐	0.0357142857142857
三轮车	独轮车	0.0357142857142857
三轮车	禁止	0.0357142857142857
三轮车	童年	0.0357142857142857
三轮车	老人	0.0357142857142857
三轮车	老爷爷	0.0357142857142857
三轮车	自行车	0.107142857142857
三轮车	苦	0.0357142857142857
三轮车	蔬菜	0.0357142857142857
三轮车	观光	0.0357142857142857
三轮车	轮子	0.0357142857142857
三轮车	轮胎	0.0357142857142857
三轮车	运输	0.0357142857142857
三轮车	非法	0.0357142857142857
上	上下	0.0192307692307692
上	上天	0.0192307692307692
上	上床	0.0384615384615385
上	上面	0.0384615384615385
上	下	0.634615384615385
上	位置	0.0192307692307692
上	做	0.0192307692307692
上	取	0.0192307692307692
上	天空	0.0384615384615385
上	学	0.0192307692307692
上	床	0.0384615384615385
上	晚上	0.0192307692307692
上	月	0.0192307692307692
上	海	0.0192307692307692
上	车	0.0192307692307692
上	高	0.0192307692307692
上下	位置	0.0425531914893617
上下	左右	0.659574468085106
上下	床铺	0.0212765957446809
上下	忐忑	0.0638297872340425
上下	性交	0.0212765957446809
上下	摇摆	0.0212765957446809
上下	楼梯	0.0851063829787234
上下	浮动	0.0212765957446809
上下	电梯	0.0425531914893617
上下	起伏	0.0212765957446809
上下文	全文	0.0294117647058824
上下文	小说	0.0294117647058824
上下文	推理	0.0294117647058824
上下文	文章	0.0294117647058824
上下文	根据	0.0294117647058824
上下文	段落	0.0294117647058824
上下文	结合	0.0294117647058824
上下文	考试	0.0294117647058824
上下文	联想	0.147058823529412
上下文	联系	0.382352941176471
上下文	背景	0.0294117647058824
上下文	背诵	0.0294117647058824
上下文	英语	0.0294117647058824
上下文	语文	0.0882352941176471
上下文	阅读	0.0588235294117647
上升	下降	0.307692307692308
上升	偶像	0.0256410256410256
上升	升华	0.0256410256410256
上升	国旗	0.0256410256410256
上升	大气	0.0256410256410256
上升	房价	0.0256410256410256
上升	月亮	0.0256410256410256
上升	杯子	0.0256410256410256
上升	气温	0.0256410256410256
上升	气球	0.102564102564103
上升	渠道	0.0256410256410256
上升	漂浮	0.0256410256410256
上升	瀑布	0.0256410256410256
上升	火箭	0.0256410256410256
上升	热气球	0.0512820512820513
上升	电梯	0.0512820512820513
上升	空间	0.0256410256410256
上升	箭头	0.0256410256410256
上升	红旗	0.0256410256410256
上升	职位	0.0256410256410256
上升	螺旋	0.0256410256410256
上升	趋势	0.0256410256410256
上升	高	0.0256410256410256
上午	上学	0.0192307692307692
上午	上班	0.0384615384615385
上午	上课	0.0192307692307692
上午	下午	0.346153846153846
上午	中午	0.0192307692307692
上午	午饭	0.0192307692307692
上午	吃饭	0.0192307692307692
上午	喝茶	0.0192307692307692
上午	困	0.0192307692307692
上午	太阳	0.0769230769230769
上午	好	0.0192307692307692
上午	早上	0.0961538461538462
上午	早晨	0.0192307692307692
上午	早茶	0.0192307692307692
上午	时间	0.0384615384615385
上午	睡觉	0.0961538461538462
上午	肯德基	0.0192307692307692
上午	茶	0.0192307692307692
上午	阳光	0.0576923076923077
上午	阳光明媚	0.0192307692307692
上厕所	不想	0.037037037037037
上厕所	卫生纸	0.037037037037037
上厕所	卫生间	0.111111111111111
上厕所	召唤	0.037037037037037
上厕所	大便	0.037037037037037
上厕所	大号	0.037037037037037
上厕所	急	0.037037037037037
上厕所	所以	0.037037037037037
上厕所	手机	0.037037037037037
上厕所	手纸	0.037037037037037
上厕所	水	0.0740740740740741
上厕所	洗手	0.0740740740740741
上厕所	生理	0.037037037037037
上厕所	生理期	0.037037037037037
上厕所	男	0.037037037037037
上厕所	纸	0.0740740740740741
上厕所	纸巾	0.037037037037037
上厕所	臭	0.0740740740740741
上厕所	解决	0.037037037037037
上厕所	高潮	0.037037037037037
上厕所	麻烦	0.037037037037037
上司	下属	0.0416666666666667
上司	不喜欢	0.0208333333333333
上司	严厉	0.0208333333333333
上司	严肃	0.0625
上司	公司	0.0208333333333333
上司	剥削	0.0208333333333333
上司	单位	0.0208333333333333
上司	可怕	0.0208333333333333
上司	吐司	0.0208333333333333
上司	女	0.0208333333333333
上司	女的	0.0416666666666667
上司	工作	0.0625
上司	工资	0.0208333333333333
上司	帅	0.0208333333333333
上司	总裁	0.0208333333333333
上司	服从	0.0208333333333333
上司	烦	0.0208333333333333
上司	猫	0.0208333333333333
上司	紧张	0.0208333333333333
上司	老	0.0208333333333333
上司	老大	0.0208333333333333
上司	老板	0.229166666666667
上司	讨厌	0.0208333333333333
上司	领导	0.1875
上吊	古代	0.024390243902439
上吊	尴尬	0.024390243902439
上吊	树	0.024390243902439
上吊	死	0.0731707317073171
上吊	死亡	0.146341463414634
上吊	死人	0.024390243902439
上吊	绳	0.024390243902439
上吊	绳子	0.0731707317073171
上吊	绳索	0.024390243902439
上吊	自杀	0.560975609756098
上天	上帝	0.0454545454545455
上天	仙女	0.0909090909090909
上天	入	0.0454545454545455
上天	卫星	0.0454545454545455
上天	厉害	0.0454545454545455
上天	微博	0.0454545454545455
上天	流行	0.0454545454545455
上天	火箭	0.136363636363636
上天	炸	0.0454545454545455
上天	猴	0.0454545454545455
上天	祈祷	0.0454545454545455
上天	飞	0.0909090909090909
上天	飞机	0.227272727272727
上天	飞船	0.0454545454545455
上学	上课	0.0625
上学	不	0.0208333333333333
上学	书包	0.166666666666667
上学	书本	0.0208333333333333
上学	住宿	0.0208333333333333
上学	作业	0.0416666666666667
上学	天天	0.0208333333333333
上学	好玩	0.0208333333333333
上学	学习	0.0625
上学	学校	0.125
上学	小孩	0.0208333333333333
上学	开学	0.0208333333333333
上学	愉悦	0.0208333333333333
上学	我	0.0208333333333333
上学	放学	0.0416666666666667
上学	无聊	0.0208333333333333
上学	早晨	0.0208333333333333
上学	早起	0.0208333333333333
上学	火车	0.0208333333333333
上学	烦躁	0.0208333333333333
上学	现在	0.0208333333333333
上学	老师	0.0208333333333333
上学	考试	0.0416666666666667
上学	自行车	0.0208333333333333
上学	读书	0.0208333333333333
上学	路	0.0208333333333333
上学	辛苦	0.0208333333333333
上学	迟到	0.0208333333333333
上学	钱	0.0208333333333333
上市	上海	0.0217391304347826
上市	企业	0.0217391304347826
上市	公司	0.434782608695652
上市	商品	0.0217391304347826
上市	市场	0.0217391304347826
上市	成功	0.0217391304347826
上市	经济	0.0217391304347826
上市	美国	0.0217391304347826
上市	股份	0.0652173913043478
上市	股市	0.0217391304347826
上市	股票	0.282608695652174
上市	资本	0.0217391304347826
上市	鸡	0.0217391304347826
上帝	不存在	0.0212765957446809
上帝	不需要	0.0212765957446809
上帝	云彩	0.0212765957446809
上帝	信仰	0.0638297872340425
上帝	创造	0.0212765957446809
上帝	十字架	0.0212765957446809
上帝	命运	0.0212765957446809
上帝	基督教	0.0212765957446809
上帝	天	0.0212765957446809
上帝	天使	0.0212765957446809
上帝	天堂	0.0425531914893617
上帝	宗教	0.0425531914893617
上帝	教徒	0.0212765957446809
上帝	死了	0.0212765957446809
上帝	狼人	0.0212765957446809
上帝	男人	0.0212765957446809
上帝	白云	0.0425531914893617
上帝	神	0.170212765957447
上帝	神仙	0.0212765957446809
上帝	耶稣	0.212765957446809
上帝	背叛	0.0212765957446809
上帝	苹果	0.0212765957446809
上帝	西方	0.0425531914893617
上帝	视角	0.0212765957446809
上帝	魔鬼	0.0212765957446809
上床	两个人	0.0208333333333333
上床	做爱	0.104166666666667
上床	啪啪啪	0.0416666666666667
上床	夜晚	0.0208333333333333
上床	大炮	0.0208333333333333
上床	床单	0.0208333333333333
上床	性	0.0208333333333333
上床	性交	0.0208333333333333
上床	恋人	0.0208333333333333
上床	情侣	0.0208333333333333
上床	水晶	0.0208333333333333
上床	睡	0.0208333333333333
上床	睡觉	0.645833333333333
上海	北上广	0.032258064516129
上海	北京	0.225806451612903
上海	发达	0.0645161290322581
上海	城市	0.161290322580645
上海	家	0.032258064516129
上海	市	0.032258064516129
上海	方言	0.032258064516129
上海	时尚	0.032258064516129
上海	杭州	0.032258064516129
上海	海	0.032258064516129
上海	海滩	0.032258064516129
上海	港口	0.032258064516129
上海	繁华	0.129032258064516
上海	背景	0.032258064516129
上海	迪士尼	0.032258064516129
上海	都市	0.032258064516129
上海	金融	0.032258064516129
上涨	上升	0.0217391304347826
上涨	下跌	0.108695652173913
上涨	下降	0.0434782608695652
上涨	价格	0.0869565217391304
上涨	分数	0.0217391304347826
上涨	工资	0.0217391304347826
上涨	房价	0.0652173913043478
上涨	房租	0.0217391304347826
上涨	水	0.0217391304347826
上涨	汇率	0.0217391304347826
上涨	湖水	0.0217391304347826
上涨	物价	0.0869565217391304
上涨	猪肉	0.0217391304347826
上涨	股票	0.434782608695652
上火	中医	0.037037037037037
上火	发炎	0.111111111111111
上火	喉咙	0.037037037037037
上火	喝水	0.037037037037037
上火	心急	0.037037037037037
上火	春季	0.037037037037037
上火	水泡	0.0740740740740741
上火	溃疡	0.148148148148148
上火	热	0.037037037037037
上火	焦虑	0.037037037037037
上火	牙膏	0.037037037037037
上火	生气	0.037037037037037
上火	生病	0.037037037037037
上火	痘痘	0.0740740740740741
上火	着急	0.0740740740740741
上火	药	0.037037037037037
上火	菊花	0.037037037037037
