token,count
列宁,49802
境内,49797
父母,49700
红旗,49696
心理,49678
匈牙利,49674
印尼,49649
关怀,49553
整理,49550
全力,49546
粉碎,49534
抵达,49507
种种,49496
委员长,49491
草原,49464
革委会,49451
内涵,49437
九月,49416
继承,49356
事项,49337
美国政府,49257
多数,49206
今日,49185
林彪,49149
人文,49135
使得,49115
相,49109
穿,49017
接近,48995
不敢,48979
当选,48976
呈现,48974
水稻,48917
占领,48897
失去,48806
总量,48806
理事会,48797
发展观,48789
想到,48788
忙,48776
节日,48775
修建,48763
工地,48725
会晤,48696
宣言,48691
党员干部,48690
内地,48624
对外开放,48584
修复,48567
心中,48556
对待,48523
缅甸,48509
百分点,48462
抓紧,48455
照片,48431
保,48415
个别,48390
方,48379
制订,48310
随后,48308
自信,48285
每月,48281
比重,48271
西,48252
分钟,48237
海上,48229
主办,48207
艺术家,48193
阿尔及利亚,48181
与此同时,48111
支出,48094
适合,48054
分裂,48035
背景,47994
镇压,47953
救援,47948
林业,47944
身边,47892
帮扶,47860
画,47859
善于,47855
一半,47853
罪行,47803
旗帜,47787
能否,47761
江苏省,47722
活跃,47718
引发,47667
西班牙,47639
技能,47620
玉米,47619
紧急,47603
应有,47601
热烈欢迎,47594
墨西哥,47584
构成,47584
金牌,47574
一旦,47569
手中,47555
政协,47524
全局,47523
读书,47481
吸收,47456
决赛,47436
这方面,47428
公报,47394
通信,47304
家长,47300
亦,47276
土,47244
宝贵,47238
员,47225
坚定不移,47198
林,47140
货币,47091
致力于,47007
百年,46923
美军,46891
经济体制,46888
门,46859
十一月,46797
重申,46764
全国人大,46748
地主,46746
研制,46730
完整,46729
担心,46697
拿出,46661
人家,46660
有机,46655
要素,46578
我军,46526
子女,46508
本次,46491
身体,46491
殖民主义,46444
阿,46439
笑,46436
指引,46430
不得不,46404
有利,46397
飞行,46315
水利,46280
小康社会,46246
责任制,46218
确立,46205
令,46126
提案,46080
工程师,46061
年轻人,46047
外交部长,46011
访华,45997
昨天,45961
常,45954
交换,45953
一日,45925
华,45893
中央军委,45882
总数,45839
遵循,45824
今天上午,45819
之外,45806
艰苦奋斗,45788
依托,45769
面向,45767
导向,45756
框架,45749
灾害,45724
光,45708
南部,45701
小区,45668
深厚,45667
权益,45649
家乡,45636
定期,45621
今年以来,45611
新加坡,45600
黎巴嫩,45571
面貌,45545
奖,45537
建交,45497
纪律,45497
那种,45493
三个代表,45469
货物,45468
显然,45455
送到,45436
国有,45412
树,45382
将来,45332
真是,45324
冲击,45294
省委,45288
障碍,45274
刚果,45262
余,45249
思维,45228
全党,45225
足球,45219
倒,45199
河南省,45126
夺取,45125
信息化,44999
危害,44995
课题,44988
本质,44972
气候,44881
人民法院,44871
维持,44870
移民,44859
土壤,44851
热,44838
侵犯,44739
观看,44711
这一,44675
图书,44674
职能,44652
携手,44648
中非,44638
以往,44616
宗教,44457
交给,44455
历史性,44455
思路,44448
一段,44446
心情,44445
阳光,44344
服务业,44331
女儿,44326
借鉴,44316
东部,44300
本国,44282
二月,44251
粮,44246
上年,44241
亚非,44111
离,44108
途径,44095
率先,44061
修,44051
前线,44041
蒋介石,44030
红军,43958
认真学习,43950
透露,43946
发射,43935
激动,43915
段,43913
机,43815
南斯拉夫,43813
熟悉,43805
感动,43779
便利,43770
其次,43693
随时,43687
商店,43685
十九,43653
尚未,43651
中央委员会,43650
对方,43585
十二月,43543
财产,43511
大使馆,43486
厂长,43462
经贸,43438
鲜明,43428
专题,43398
来信,43395
主管部门,43392
减轻,43385
工业化,43382
整合,43361
致富,43335
通道,43322
风格,43272
客户,43261
中共中央政治局,43232
距离,43223
检测,43188
放,43183
查处,43182
杨,43153
唱,43145
美方,43128
印象,43119
去年同期,43100
不久前,43087
辉煌,43031
整改,43027
攻击,43016
绝对,43012
期,43005
人民解放军,42963
中小企业,42935
罢工,42912
作物,42905
短,42884
意志,42878
地球,42866
企业家,42856
一级,42834
缺点,42791
师生,42774
列车,42765
周,42761
掀起,42753
蒋,42731
无限,42713
港口,42700
债务,42687
带头,42678
浙江省,42671
议员,42608
志愿,42531
双,42519
制止,42515
居住,42511
课程,42505
研讨会,42444
村庄,42434
长远,42430
摆脱,42391
人大常委会,42388
品质,42373
价值观,42331
四川省,42331
公约,42327
南越,42322
类似,42306
多家,42281
信用,42270
中国人民解放军,42236
上来,42231
开创,42180
史,42142
大小,42135
洪水,42132
委,42109
定,42069
省级,42048
纠纷,42043
人工智能,42029
海关,42028
一贯,41965
增速,41955
基本建设,41936
东南亚,41931
公共服务,41915
第四,41895
背后,41863
水库,41857
万岁,41842
北约,41820
身份,41817
船,41785
预期,41774
赞扬,41725
循环,41722
互动,41703
开工,41682
大局,41677
新能源,41658
实验,41649
拉丁美洲,41626
很少,41584
机械化,41566
无论是,41555
慰问,41548
军人,41547
合格,41532
一个月,41517
民族团结,41510
同胞,41503
阵地,41490
北部,41463
迎来,41459
十,41452
命令,41450
办好,41426
注入,41424
人民大会堂,41385
新兴,41377
排放,41376
之下,41374
之际,41356
菲律宾,41352
逝世,41295
据介绍,41286
力,41279
司机,41274
解决问题,41269
播种,41246
空军,41236
沿着,41230
马上,41212
估计,41211
哪,41204
旅,41192
资格,41184
获悉,41153
生产总值,41136
眼睛,41074
多么,41072
敢于,41036
移动,41023
房子,41008
士兵,40943
懂得,40940
黄,40921
早已,40903
实事求是,40862
以为,40852
仅仅,40850
基本上,40839
补充,40795
呀,40752
防范,40724
锦标赛,40671
甘肃,40654
老年人,40636
研究院,40632
手术,40604
近期,40589
将军,40557
决不,40532
十五,40525
大胆,40518
下乡,40495
人人,40488
个体,40391
之所以,40386
延安,40359
套,40357
劳力,40337
忘记,40327
湖北省,40324
场景,40323
路上,40298
纲要,40289
广大群众,40286
见到,40285
冬季,40271
大幅,40208
列入,40204
上涨,40161
力争,40157
尽,40117
文字,40114
爱国主义,40089
养殖,40088
分类,40073
今晚,40041
妻子,40040
若干,39972
实验室,39963
卡,39960
微,39946
到位,39928
轨道,39923
线路,39911
觉悟,39898
市政府,39891
高举,39889
纪录,39868
广告,39866
公安机关,39850
黑龙江,39835
选拔,39778
变得,39752
苏修,39748
传递,39711
宁夏,39678
东方,39674
倡导,39673
流通,39665
全球化,39656
原有,39655
抗战,39653
天津市,39652
金融危机,39631
骨干,39623
每次,39613
万人次,39592
诗,39589
自行车,39583
绿化,39513
正如,39501
补助,39482
两天,39476
战友,39460
董事长,39434
好处,39426
度,39416
国营,39404
外贸,39395
却是,39385
明天,39382
社会保障,39365
制约,39353
组成部分,39314
上面,39289
榜样,39240
车站,39233
挂,39213
名字,39212
春天,39210
国会,39173
咨询,39156
土耳其,39112
清洁,39107
负责同志,39088
农田,39070
通讯社,39070
日常,39062
通报,39056
每人,39008
而言,38993
重要性,38959
舞蹈,38955
温暖,38894
理由,38886
奉献,38875
大力发展,38866
一生,38839
律师,38818
不顾,38807
斤,38796
相继,38793
征程,38787
看看,38786
斯大林,38761
文化遗产,38758
人群,38723
诞生,38717
桥梁,38710
展览会,38674
挖掘,38651
有限,38649
友好关系,38644
专区,38642
秒,38622
休息,38616
边境,38615
不用,38595
崇高,38579
详细,38578
修订,38561
代替,38518
为期,38506
博览会,38498
平稳,38495
推荐,38488
导弹,38463
伙伴,38437
这家,38437
示威,38435
来源,38423
多项,38421
学科,38417
极,38417
上市,38410
三大,38407
硬,38397
剥削,38358
地下,38356
数字化,38354
开通,38349
赫鲁晓夫,38340
哪些,38339
缺少,38319
分歧,38299
供,38245
常委,38219
沿海,38208
纽约,38201
小型,38178
声,38170
多万元,38159
县级,38147
权威,38140
战场,38129
权,38113
所说,38054
离不开,38031
发起,38027
党的建设,38002
接到,37969
掌声,37947
忽视,37937
戏剧,37937
题材,37918
本来,37917
金融机构,37904
总额,37894
响应,37889
闭幕,37879
乃至,37871
造林,37837
西北,37802
杂志,37784
青春,37775
游击队,37773
科,37758
授予,37748
青岛,37712
特征,37696
当作,37689
小说,37678
委托,37651
相当于,37647
印发,37635
大约,37630
工,37630
起到,37608
进出口,37595
考试,37564
发达,37526
发表声明,37507
产品质量,37500
篇,37480
算,37458
究竟,37455
坐,37418
赋予,37403
宽,37400
贵宾,37388
总经理,37360
收集,37342
角度,37323
审计,37312
那时,37305
并非,37291
气候变化,37277
男,37262
经理,37246
数,37236
名单,37201
青海,37188
得以,37166
前途,37149
生存,37140
探讨,37129
遵守,37123
待遇,37119
国家级,37083
极端,37077
编制,37067
季节,37015
河,37009
吉林,36992
云,36989
感,36966
场所,36942
赵,36939
农具,36924
投资者,36923
深入开展,36885
致,36869
化肥,36866
汇报,36827
健身,36817
夺得,36814
历程,36805
阿根廷,36785
影响力,36784
道理,36776
访,36755
赛事,36747
出售,36726
开拓,36710
据统计,36707
公益,36681
希腊,36675
发电,36646
工艺,36626
真理,36594
手续,36583
明白,36567
否则,36519
失业,36461
情感,36458
也许,36418
党和政府,36418
周边,36408
俱乐部,36379
立足,36378
产值,36328
湖南省,36325
居,36303
从此,36274
院士,36266
图书馆,36241
未能,36238
核,36235
延伸,36231
践行,36230
片,36223
处置,36219
有个,36218
东,36190
三百,36173
创造性,36172
股份,36160
资助,36111
高速,36104
自治,36092
开会,36090
动作,36087
顾客,36087
反而,36074
固定,36063
财富,36055
景区,36052
事迹,36020
层面,36019
受伤,36016
正义,36006
促使,36002
妈妈,35998
越南民主共和国,35961
美帝,35890
发动群众,35884
了以,35879
低于,35876
核武器,35871
合法权益,35867
法西斯,35867
付出,35861
州,35851
分布,35849
一篇,35834
分散,35834
摄影,35785
自力更生,35758
常态,35753
到来,35713
报刊,35700
寻求,35653
据悉,35651
由此,35634
航空,35611
情形,35579
公安,35567
系,35558
一流,35553
木材,35548
业余,35541
北,35499
实体,35498
科学研究,35484
一个个,35475
创,35457
新冠,35455
一代,35443
二十,35436
本地,35401
倾向,35378
地面,35357
看见,35348
审判,35335
这件,35319
遭遇,35308
吴,35295
左,35282
节省,35266
边界,35266
讲述,35218
更新,35117
清,35114
这部,35101
年初,35096
姑娘,35069
实际行动,35044
早日,35042
两位,35039
爆发,35038
案,35033
乱,35032
针对性,35023
冰雪,35019
补偿,35013
事物,34995
荣誉,34988
校长,34945
房地产,34926
化解,34924
增多,34917
费,34912
抱,34911
植物,34890
版,34885
此前,34877
三次,34874
从来,34869
苏丹,34858
提倡,34857
多边,34842
全方位,34831
天然气,34823
亲王,34802
大地,34801
金额,34795
动物,34790
提到,34786
长征,34761
气,34746
哈尔滨,34726
课,34717
严肃,34705
烈士,34702
结构调整,34693
所属,34688
教训,34651
建立健全,34644
马来西亚,34614
各级党委,34591
第三次,34574
蒙古,34554
既有,34546
处罚,34544
无疑,34525
半年,34508
显得,34508
万亿元,34484
分享,34477
适用,34472
高潮,34456
实在,34451
大赛,34431
宗旨,34418
效应,34411
纺织,34398
中国式,34387
每亩,34386
缓解,34384
猪,34349
气象,34331
太阳,34320
警告,34303
产能,34301
全村,34297
集,34289
教育部,34280
大连,34269
抗旱,34267
事实上,34253
调解,34246
兴趣,34242
人工,34240
加深,34211
全厂,34210
管理局,34206
山西省,34194
落地,34190
议长,34178
最多,34169
世界观,34166
提交,34165
退出,34162
肺炎,34156
违规,34120
乡镇企业,34113
亩产,34111
出版社,34082
鲁迅,34080
若,34079
马克思,34068
处在,34061
晚,34058
咱,34039
第二天,34029
抗日战争,34025
坚守,34016
特务,34014
古代,34005
彼此,33941
首批,33925
印度支那,33917
电台,33897
壮大,33855
三国,33851
食堂,33835
定位,33830
窗口,33824
不知,33823
领导小组,33816
促,33811
至于,33787
主义,33783
村干部,33773
富,33764
抗日,33757
全军,33750
提醒,33714
国民,33698
黑,33696
首届,33695
航天,33691
奠定,33686
兴奋,33636
产业化,33633
中欧,33631
牛,33622
现,33553
空前,33541
新区,33538
塑造,33528
表彰,33518
搭建,33506
包,33504
论述,33504
概念,33484
地上,33466
设,33445
高新技术,33443
外地,33429
富有,33426
万美元,33409
回收,33358
荷兰,33341
年龄,33318
绝大多数,33302
安徽省,33287
经贸合作,33278
工农,33269
救灾,33263
高产,33261
河内,33259
展出,33248
地质,33242
评选,33234
换,33209
华北,33151
用地,33120
一大批,33106
春,33095
瑞典,33082
对手,33070
大众,33058
指数,33046
物价,33038
特,33038
平时,33037
不行,33031
坐在,33026
严峻,33017
武装力量,33001
顾问,32967
灌溉,32909
收益,32895
回顾,32892
最低,32874
服装,32859
戏,32838
常委会,32837
赞赏,32837
平方米,32827
国家机关,32815
千方百计,32806
复苏,32805
大跃进,32794
退休,32765
名义,32764
省市,32764
党和人民,32752
互助,32647
暂时,32629
贯彻执行,32611
五年计划,32605
保留,32602
房,32593
有益,32583
态势,32574
情,32574
本人,32562
忘,32538
别的,32529
园区,32507
魅力,32500
长期以来,32498
几十年,32481
肥料,32476
博士,32461
紧紧,32458
桥,32432
日报,32430
电脑,32428
中旬,32425
钢,32417
旨在,32384
一体,32374
任命,32368
黄金,32361
候选人,32356
教材,32344
黑龙江省,32341
群众性,32321
各省,32294
精彩,32289
医学,32284
韩,32284
过来,32278
乒乓球,32260
爆炸,32244
城镇化,32242
内政,32209
当中,32201
因地制宜,32200
总部,32180
两名,32164
前后,32162
极其,32162
十五日,32158
福建省,32155
说法,32134
超额完成,32116
周总理,32090
主人,32089
民警,32087
享有,32081
机器人,32063
民主党派,32063
中小学,32052
热点,32051
一度,32048
评为,32042
高原,32023
延长,32010
平壤,31977
少年,31969
不合理,31964
信贷,31955
开支,31954
开设,31946
打算,31923
长沙,31902
变为,31891
境外,31885
暴露,31870
走狗,31855
敢,31809
缓和,31799
视察,31792
二千,31788
海,31783
维修,31782
内阁,31781
饲料,31742
政务,31738
解放区,31731
抢救,31726
乌克兰,31712
草,31712
氛围,31707
国务委员,31698
地处,31697
回忆,31686
联动,31660
妄图,31629
高端,31566
大多,31563
跨越,31554
国王,31547
主席团,31544
投票,31531
阵营,31523
磋商,31508
公务员,31500
白,31500
如下,31468
广,31462
跟着,31460
联邦,31445
同步,31433
压迫,31412
水泥,31406
凡是,31404
来访,31398
会长,31391
装,31384
辽宁省,31374
工农兵,31370
工作组,31354
面,31334
一时,31312
遏制,31277
印,31274
吉林省,31270
假,31250
群,31240
深深,31230
叛徒,31228
注册,31220
